,temperature_sensorA,acceleration_sensorA,status_sensorA,motion_sensorB,motion_sensorC,temperature_sensorC,humidity_sensorC,illuminance_sensorC,time,temperature_sensorB
3155,67,active,closed,active,active,73.1,62,0,2019-10-22 3:14:40.763 PM,66.0
3156,67,active,open,active,active,73.1,62,0,2019-10-22 3:14:41.179 PM,66.0
3161,67,active,closed,active,active,73.1,62,0,2019-10-22 3:14:44.386 PM,66.0
3166,67,inactive,closed,active,active,73.1,62,0,2019-10-22 3:14:50.780 PM,66.0
3167,67,inactive,closed,inactive,active,73.1,62,0,2019-10-22 3:14:51.740 PM,66.0
3168,67,inactive,closed,inactive,inactive,73.1,62,0,2019-10-22 3:15:07.371 PM,66.0
3169,67,inactive,closed,inactive,inactive,73.1,62,0,2019-10-22 3:15:07.371 PM,66.0
3170,67,inactive,closed,inactive,inactive,73.0,62,0,2019-10-22 3:19:15.451 PM,66.0
3171,67,inactive,closed,inactive,inactive,73.0,62,0,2019-10-22 3:19:15.451 PM,66.0
3172,67,inactive,closed,inactive,inactive,73.1,62,0,2019-10-22 3:35:17.351 PM,66.0
3173,67,inactive,closed,inactive,inactive,73.1,62,0,2019-10-22 3:35:17.351 PM,66.0
3174,67,inactive,closed,inactive,inactive,73.0,62,0,2019-10-22 4:07:21.201 PM,66.0
3175,67,inactive,closed,inactive,inactive,73.0,62,0,2019-10-22 4:07:21.201 PM,66.0
3176,67,inactive,closed,inactive,inactive,73.1,62,0,2019-10-22 4:23:23.128 PM,66.0
3177,67,inactive,closed,inactive,inactive,73.1,62,0,2019-10-22 4:23:23.128 PM,66.0
3178,67,inactive,closed,inactive,inactive,73.0,62,0,2019-10-22 4:31:24.061 PM,66.0
3179,67,inactive,closed,inactive,inactive,73.0,62,0,2019-10-22 4:31:24.061 PM,66.0
3180,67,inactive,closed,active,inactive,73.0,62,0,2019-10-22 5:01:09.559 PM,66.0
3181,67,inactive,open,active,inactive,73.0,62,0,2019-10-22 5:01:13.106 PM,66.0
3184,67,active,open,active,inactive,73.0,62,0,2019-10-22 5:01:13.263 PM,66.0
3189,67,active,closed,active,inactive,73.0,62,0,2019-10-22 5:01:17.662 PM,66.0
3195,67,active,closed,inactive,inactive,73.0,62,0,2019-10-22 5:01:21.420 PM,66.0
3196,67,inactive,closed,inactive,inactive,73.0,62,0,2019-10-22 5:01:23.288 PM,66.0
3197,67,inactive,open,inactive,inactive,73.0,62,0,2019-10-22 5:01:49.240 PM,66.0
3200,67,active,open,inactive,inactive,73.0,62,0,2019-10-22 5:01:51.193 PM,66.0
3202,67,active,closed,inactive,inactive,73.0,62,0,2019-10-22 5:01:53.091 PM,66.0
3207,67,inactive,closed,inactive,inactive,73.0,62,0,2019-10-22 5:02:01.210 PM,66.0
3208,67,inactive,open,inactive,inactive,73.0,62,0,2019-10-22 5:02:22.780 PM,66.0
3211,67,active,open,inactive,inactive,73.0,62,0,2019-10-22 5:02:23.008 PM,66.0
3215,67,active,closed,inactive,inactive,73.0,62,0,2019-10-22 5:02:26.748 PM,66.0
3222,67,inactive,closed,inactive,inactive,73.0,62,0,2019-10-22 5:02:33.027 PM,66.0
3223,67,inactive,open,inactive,inactive,73.0,62,0,2019-10-22 5:03:11.421 PM,66.0
3226,67,active,open,inactive,inactive,73.0,62,0,2019-10-22 5:03:11.666 PM,66.0
3230,67,active,closed,inactive,inactive,73.0,62,0,2019-10-22 5:03:15.376 PM,66.0
3233,67,inactive,closed,inactive,inactive,73.0,62,0,2019-10-22 5:03:21.685 PM,66.0
3234,67,inactive,closed,inactive,inactive,72.9,62,0,2019-10-22 5:03:27.881 PM,66.0
3235,67,inactive,closed,inactive,inactive,72.9,62,0,2019-10-22 5:03:27.881 PM,66.0
3236,67,inactive,closed,active,inactive,72.9,62,0,2019-10-22 5:22:59.436 PM,66.0
3237,67,inactive,open,active,inactive,72.9,62,0,2019-10-22 5:23:00.828 PM,66.0
3240,67,active,open,active,inactive,72.9,62,0,2019-10-22 5:23:01.067 PM,66.0
3245,67,active,open,active,active,72.9,62,0,2019-10-22 5:23:05.100 PM,66.0
3246,67,active,open,active,active,72.9,62,0,2019-10-22 5:23:05.100 PM,66.0
3247,67,active,open,active,active,72.9,62,0,2019-10-22 5:23:05.421 PM,66.0
3248,67,active,open,active,active,72.9,62,0,2019-10-22 5:23:05.421 PM,66.0
3249,67,active,closed,active,active,72.9,62,0,2019-10-22 5:23:08.391 PM,66.0
3256,67,active,closed,inactive,active,72.9,62,0,2019-10-22 5:23:13.269 PM,66.0
3257,67,inactive,closed,inactive,active,72.9,62,0,2019-10-22 5:23:21.130 PM,66.0
3258,67,inactive,closed,inactive,inactive,72.9,62,0,2019-10-22 5:23:36.681 PM,66.0
3259,67,inactive,closed,inactive,inactive,72.9,62,0,2019-10-22 5:23:36.681 PM,66.0
3260,67,inactive,closed,inactive,inactive,72.9,62,4,2019-10-22 5:27:31.801 PM,66.0
3261,67,inactive,closed,inactive,inactive,72.9,62,4,2019-10-22 5:27:31.801 PM,66.0
3262,67,inactive,closed,inactive,inactive,73.0,62,4,2019-10-22 5:35:31.721 PM,66.0
3263,67,inactive,closed,inactive,inactive,73.0,62,4,2019-10-22 5:35:31.721 PM,66.0
3264,67,inactive,closed,active,inactive,73.0,62,4,2019-10-22 5:38:25.680 PM,66.0
3265,67,inactive,closed,inactive,inactive,73.0,62,4,2019-10-22 5:38:36.115 PM,66.0
3266,67,inactive,closed,active,inactive,73.0,62,4,2019-10-22 5:40:23.818 PM,66.0
3267,67,inactive,closed,inactive,inactive,73.0,62,4,2019-10-22 5:40:34.410 PM,66.0
3268,67,inactive,closed,active,inactive,73.0,62,4,2019-10-22 5:52:56.590 PM,66.0
3269,67,inactive,open,active,inactive,73.0,62,4,2019-10-22 5:53:01.401 PM,66.0
3272,67,active,open,active,inactive,73.0,62,4,2019-10-22 5:53:01.533 PM,66.0
3277,67,active,open,active,active,73.0,62,4,2019-10-22 5:53:05.981 PM,66.0
3278,67,active,open,active,active,73.0,62,4,2019-10-22 5:53:05.981 PM,66.0
3279,67,active,closed,active,active,73.0,62,4,2019-10-22 5:53:08.131 PM,66.0
3285,67,inactive,closed,active,active,73.0,62,4,2019-10-22 5:53:11.560 PM,66.0
3287,67,inactive,closed,inactive,active,73.0,62,4,2019-10-22 5:53:12.749 PM,66.0
3288,67,inactive,closed,inactive,inactive,73.0,62,4,2019-10-22 5:53:32.501 PM,66.0
3289,67,inactive,closed,inactive,inactive,73.0,62,4,2019-10-22 5:53:32.501 PM,66.0
3290,67,inactive,open,inactive,inactive,73.0,62,4,2019-10-22 5:56:54.401 PM,66.0
3292,67,inactive,open,inactive,active,73.0,62,4,2019-10-22 5:56:58.501 PM,66.0
3293,67,inactive,open,inactive,active,73.0,62,4,2019-10-22 5:56:58.501 PM,66.0
3294,67,inactive,closed,inactive,active,73.0,62,4,2019-10-22 5:56:58.652 PM,66.0
3296,67,inactive,closed,active,active,73.0,62,4,2019-10-22 5:56:58.754 PM,66.0
3298,67,active,closed,active,active,73.0,62,4,2019-10-22 5:56:58.930 PM,66.0
3303,67,inactive,closed,active,active,73.0,62,4,2019-10-22 5:57:08.860 PM,66.0
3304,67,inactive,closed,inactive,active,73.0,62,4,2019-10-22 5:57:21.600 PM,66.0
3305,67,inactive,closed,active,active,73.0,62,4,2019-10-22 5:57:32.100 PM,66.0
3306,67,inactive,closed,inactive,active,73.0,62,4,2019-10-22 5:58:02.030 PM,66.0
3307,67,inactive,closed,inactive,inactive,73.0,62,4,2019-10-22 5:58:15.841 PM,66.0
3308,67,inactive,closed,inactive,inactive,73.0,62,4,2019-10-22 5:58:15.841 PM,66.0
3309,67,inactive,closed,active,inactive,73.0,62,4,2019-10-22 5:58:16.775 PM,66.0
3310,67,inactive,closed,active,active,73.0,62,4,2019-10-22 5:58:18.371 PM,66.0
3311,67,inactive,closed,active,active,73.0,62,4,2019-10-22 5:58:18.371 PM,66.0
3312,67,inactive,closed,inactive,active,73.0,62,4,2019-10-22 5:58:34.150 PM,66.0
3313,67,inactive,closed,active,active,73.0,62,4,2019-10-22 5:58:40.735 PM,66.0
3314,67,inactive,closed,active,inactive,73.0,62,4,2019-10-22 5:58:45.911 PM,66.0
3315,67,inactive,closed,active,inactive,73.0,62,4,2019-10-22 5:58:45.911 PM,66.0
3316,67,inactive,closed,active,active,73.0,62,4,2019-10-22 5:58:56.411 PM,66.0
3317,67,inactive,closed,active,active,73.0,62,4,2019-10-22 5:58:56.411 PM,66.0
3318,67,inactive,closed,inactive,active,73.0,62,4,2019-10-22 5:59:34.120 PM,66.0
3319,67,inactive,closed,inactive,inactive,73.0,62,4,2019-10-22 5:59:53.261 PM,66.0
3320,67,inactive,closed,inactive,inactive,73.0,62,4,2019-10-22 5:59:53.261 PM,66.0
3321,67,inactive,closed,active,inactive,73.0,62,4,2019-10-22 6:00:09.256 PM,66.0
3322,67,inactive,closed,active,active,73.0,62,4,2019-10-22 6:00:10.041 PM,66.0
3323,67,inactive,closed,active,active,73.0,62,4,2019-10-22 6:00:10.041 PM,66.0
3324,67,inactive,closed,inactive,active,73.0,62,4,2019-10-22 6:00:22.730 PM,66.0
3325,67,inactive,closed,inactive,inactive,73.0,62,4,2019-10-22 6:00:39.101 PM,66.0
3326,67,inactive,closed,inactive,inactive,73.0,62,4,2019-10-22 6:00:39.101 PM,66.0
3327,67,inactive,closed,inactive,inactive,73.1,62,4,2019-10-22 6:15:36.491 PM,66.0
3328,67,inactive,closed,inactive,inactive,73.1,62,4,2019-10-22 6:15:36.491 PM,66.0
3329,67,inactive,closed,inactive,active,73.1,62,4,2019-10-22 6:22:38.651 PM,66.0
3330,67,inactive,closed,inactive,active,73.1,62,4,2019-10-22 6:22:38.651 PM,66.0
3331,67,inactive,closed,active,active,73.1,62,4,2019-10-22 6:22:38.975 PM,66.0
3332,67,inactive,open,active,active,73.1,62,4,2019-10-22 6:22:47.838 PM,66.0
3335,67,active,open,active,active,73.1,62,4,2019-10-22 6:22:50.035 PM,66.0
3337,67,active,closed,active,active,73.1,62,4,2019-10-22 6:22:52.043 PM,66.0
3344,67,active,closed,inactive,active,73.1,62,4,2019-10-22 6:22:58.951 PM,66.0
3345,67,inactive,closed,inactive,active,73.1,62,4,2019-10-22 6:23:00.060 PM,66.0
3346,67,inactive,closed,inactive,inactive,73.1,62,4,2019-10-22 6:23:06.021 PM,66.0
3347,67,inactive,closed,inactive,inactive,73.1,62,4,2019-10-22 6:23:06.021 PM,66.0
3348,67,inactive,open,inactive,inactive,73.1,62,4,2019-10-22 6:37:57.131 PM,66.0
3351,67,active,open,inactive,inactive,73.1,62,4,2019-10-22 6:38:00.358 PM,66.0
3353,67,active,open,active,inactive,73.1,62,4,2019-10-22 6:38:01.760 PM,66.0
3354,67,active,open,active,active,73.1,62,4,2019-10-22 6:38:01.764 PM,66.0
3355,67,active,open,active,active,73.1,62,4,2019-10-22 6:38:01.764 PM,66.0
3356,67,active,closed,active,active,73.1,62,4,2019-10-22 6:38:01.989 PM,66.0
3363,67,inactive,closed,active,active,73.1,62,4,2019-10-22 6:38:10.387 PM,66.0
3364,67,inactive,closed,inactive,active,73.1,62,4,2019-10-22 6:38:26.667 PM,66.0
3365,67,inactive,closed,inactive,inactive,73.1,62,4,2019-10-22 6:38:42.651 PM,66.0
3366,67,inactive,closed,inactive,inactive,73.1,62,4,2019-10-22 6:38:42.651 PM,66.0
3367,67,inactive,closed,inactive,inactive,73.0,62,4,2019-10-22 6:39:39.371 PM,66.0
3368,67,inactive,closed,inactive,inactive,73.0,62,4,2019-10-22 6:39:39.371 PM,66.0
3369,67,inactive,closed,inactive,inactive,73.1,62,4,2019-10-22 7:27:45.101 PM,66.0
3370,67,inactive,closed,inactive,inactive,73.1,62,4,2019-10-22 7:27:45.101 PM,66.0
3371,67,inactive,closed,inactive,inactive,73.1,62,4,2019-10-22 7:31:02.229 PM,67.0
3373,67,active,closed,inactive,inactive,73.1,62,4,2019-10-22 7:47:13.767 PM,67.0
3379,67,active,open,inactive,inactive,73.1,62,4,2019-10-22 7:47:21.661 PM,67.0
3382,67,inactive,open,inactive,inactive,73.1,62,4,2019-10-22 7:47:23.790 PM,67.0
3383,67,inactive,open,active,inactive,73.1,62,4,2019-10-22 7:47:27.310 PM,67.0
3385,67,inactive,closed,active,inactive,73.1,62,4,2019-10-22 7:47:27.498 PM,67.0
3393,67,inactive,closed,active,active,73.1,62,4,2019-10-22 7:47:35.141 PM,67.0
3394,67,inactive,closed,active,active,73.1,62,4,2019-10-22 7:47:35.141 PM,67.0
3397,67,inactive,closed,inactive,active,73.1,62,4,2019-10-22 7:48:02.149 PM,67.0
3398,67,inactive,closed,inactive,inactive,73.1,62,4,2019-10-22 7:48:04.921 PM,67.0
3399,67,inactive,closed,inactive,inactive,73.1,62,4,2019-10-22 7:48:04.921 PM,67.0
3400,67,inactive,closed,active,inactive,73.1,62,4,2019-10-22 7:49:38.835 PM,67.0
3401,67,inactive,open,active,inactive,73.1,62,4,2019-10-22 7:49:45.886 PM,67.0
3404,67,active,open,active,inactive,73.1,62,4,2019-10-22 7:49:45.940 PM,67.0
3413,67,active,open,inactive,inactive,73.1,62,4,2019-10-22 7:49:57.422 PM,67.0
3417,67,active,closed,inactive,inactive,73.1,62,4,2019-10-22 7:50:00.791 PM,67.0
3420,67,inactive,closed,inactive,inactive,73.1,62,4,2019-10-22 7:50:06.010 PM,67.0
3421,67,inactive,closed,active,inactive,73.1,62,4,2019-10-22 7:50:39.780 PM,67.0
3422,67,inactive,closed,active,active,73.1,62,4,2019-10-22 7:50:47.571 PM,67.0
3423,67,inactive,closed,active,active,73.1,62,4,2019-10-22 7:50:47.571 PM,67.0
3424,67,inactive,open,active,active,73.1,62,4,2019-10-22 7:51:00.522 PM,67.0
3426,67,inactive,closed,active,active,73.1,62,4,2019-10-22 7:51:07.145 PM,67.0
3429,67,active,closed,active,active,73.1,62,4,2019-10-22 7:51:07.206 PM,67.0
3434,67,active,closed,active,inactive,73.1,62,4,2019-10-22 7:51:14.281 PM,67.0
3435,67,active,closed,active,inactive,73.1,62,4,2019-10-22 7:51:14.281 PM,67.0
3436,67,inactive,closed,active,inactive,73.1,62,4,2019-10-22 7:51:17.237 PM,67.0
3437,67,inactive,closed,inactive,inactive,73.1,62,4,2019-10-22 7:51:32.523 PM,67.0
3438,67,inactive,closed,inactive,inactive,72.7,62,4,2019-10-22 7:51:47.970 PM,67.0
3439,67,inactive,closed,inactive,inactive,72.7,62,4,2019-10-22 7:51:47.970 PM,67.0
3440,67,inactive,closed,inactive,inactive,72.7,62,0,2019-10-22 7:51:48.981 PM,67.0
3441,67,inactive,closed,inactive,inactive,72.7,62,0,2019-10-22 7:51:48.981 PM,67.0
3442,67,inactive,closed,active,inactive,72.7,62,0,2019-10-22 7:51:56.944 PM,67.0
3443,67,inactive,open,active,inactive,72.7,62,0,2019-10-22 7:52:14.331 PM,67.0
3446,67,active,open,active,inactive,72.7,62,0,2019-10-22 7:52:14.415 PM,67.0
3450,67,active,closed,active,inactive,72.7,62,0,2019-10-22 7:52:18.140 PM,67.0
3456,67,active,closed,inactive,inactive,72.7,62,0,2019-10-22 7:52:24.060 PM,67.0
3457,67,inactive,closed,inactive,inactive,72.7,62,0,2019-10-22 7:52:24.450 PM,67.0
3458,67,inactive,open,inactive,inactive,72.7,62,0,2019-10-22 7:52:40.451 PM,67.0
3461,67,active,open,inactive,inactive,72.7,62,0,2019-10-22 7:52:40.657 PM,67.0
3466,67,active,closed,inactive,inactive,72.7,62,0,2019-10-22 7:52:46.585 PM,67.0
3468,67,inactive,closed,inactive,inactive,72.7,62,0,2019-10-22 7:52:50.670 PM,67.0
3469,67,inactive,open,inactive,inactive,72.7,62,0,2019-10-22 7:52:52.011 PM,67.0
3476,67,inactive,open,active,inactive,72.7,62,0,2019-10-22 7:52:57.110 PM,67.0
3481,67,active,open,active,inactive,72.7,62,0,2019-10-22 7:53:00.738 PM,67.0
3483,67,active,open,inactive,inactive,72.7,62,0,2019-10-22 7:53:07.707 PM,67.0
3484,67,inactive,open,inactive,inactive,72.7,62,0,2019-10-22 7:53:10.777 PM,67.0
3486,67,active,open,inactive,inactive,72.7,62,0,2019-10-22 7:54:14.353 PM,67.0
3490,67,active,closed,inactive,inactive,72.7,62,0,2019-10-22 7:54:17.651 PM,67.0
3492,67,active,closed,active,inactive,72.7,62,0,2019-10-22 7:54:17.836 PM,67.0
3497,67,inactive,closed,active,inactive,72.7,62,0,2019-10-22 7:54:24.380 PM,67.0
3498,67,inactive,closed,inactive,inactive,72.7,62,0,2019-10-22 7:55:03.309 PM,67.0
3499,67,inactive,closed,active,inactive,72.7,62,0,2019-10-22 7:56:28.190 PM,67.0
3500,67,inactive,closed,inactive,inactive,72.7,62,0,2019-10-22 7:58:04.299 PM,67.0
3501,67,inactive,closed,inactive,inactive,73.1,62,0,2019-10-22 7:59:48.971 PM,67.0
3502,67,inactive,closed,inactive,inactive,73.1,62,0,2019-10-22 7:59:48.971 PM,67.0
3503,67,inactive,closed,active,inactive,73.1,62,0,2019-10-22 8:00:56.950 PM,67.0
3504,67,inactive,closed,active,active,73.1,62,0,2019-10-22 8:00:57.681 PM,67.0
3505,67,inactive,closed,active,active,73.1,62,0,2019-10-22 8:00:57.681 PM,67.0
3506,67,inactive,closed,active,inactive,73.1,62,0,2019-10-22 8:01:25.501 PM,67.0
3507,67,inactive,closed,active,inactive,73.1,62,0,2019-10-22 8:01:25.501 PM,67.0
3508,67,inactive,closed,inactive,inactive,73.1,62,0,2019-10-22 8:01:48.098 PM,67.0
3509,67,inactive,closed,active,inactive,73.1,62,0,2019-10-22 8:01:57.795 PM,67.0
3510,67,inactive,closed,inactive,inactive,73.1,62,0,2019-10-22 8:02:14.175 PM,67.0
3511,67,inactive,closed,active,inactive,73.1,62,0,2019-10-22 8:02:25.265 PM,67.0
3512,67,inactive,closed,inactive,inactive,73.1,62,0,2019-10-22 8:02:35.686 PM,67.0
3513,67,inactive,closed,inactive,inactive,73.4,62,0,2019-10-22 8:07:49.891 PM,67.0
3514,67,inactive,closed,inactive,inactive,73.4,62,0,2019-10-22 8:07:49.891 PM,67.0
3515,67,inactive,closed,inactive,inactive,73.4,61,0,2019-10-22 8:07:50.041 PM,67.0
3516,67,inactive,closed,inactive,inactive,73.4,61,0,2019-10-22 8:07:50.041 PM,67.0
3517,67,inactive,closed,active,inactive,73.4,61,0,2019-10-22 8:07:52.137 PM,67.0
3519,67,active,closed,active,inactive,73.4,61,0,2019-10-22 8:08:12.813 PM,67.0
3520,67,active,open,active,inactive,73.4,61,0,2019-10-22 8:08:13.230 PM,67.0
3525,67,active,closed,active,inactive,73.4,61,0,2019-10-22 8:08:16.311 PM,67.0
3530,67,inactive,closed,active,inactive,73.4,61,0,2019-10-22 8:08:22.830 PM,67.0
3531,67,inactive,closed,inactive,inactive,73.4,61,0,2019-10-22 8:08:22.888 PM,67.0
3532,67,inactive,closed,inactive,inactive,73.5,61,0,2019-10-22 8:15:50.851 PM,67.0
3533,67,inactive,closed,inactive,inactive,73.5,61,0,2019-10-22 8:15:50.851 PM,67.0
3534,67,inactive,closed,inactive,inactive,73.6,61,0,2019-10-22 8:23:51.811 PM,67.0
3535,67,inactive,closed,inactive,inactive,73.6,61,0,2019-10-22 8:23:51.811 PM,67.0
3536,67,inactive,closed,inactive,inactive,73.6,60,0,2019-10-22 8:23:51.971 PM,67.0
3537,67,inactive,closed,inactive,inactive,73.6,60,0,2019-10-22 8:23:51.971 PM,67.0
3538,67,inactive,open,inactive,inactive,73.6,60,0,2019-10-22 8:31:03.551 PM,67.0
3541,67,active,open,inactive,inactive,73.6,60,0,2019-10-22 8:31:03.692 PM,67.0
3546,67,active,closed,inactive,inactive,73.6,60,0,2019-10-22 8:31:08.509 PM,67.0
3549,67,active,closed,active,inactive,73.6,60,0,2019-10-22 8:31:08.890 PM,67.0
3554,67,inactive,closed,active,inactive,73.6,60,0,2019-10-22 8:31:13.720 PM,67.0
3556,67,inactive,closed,inactive,inactive,73.6,60,0,2019-10-22 8:31:22.087 PM,67.0
3557,67,inactive,closed,inactive,inactive,73.7,60,0,2019-10-22 8:31:52.771 PM,67.0
3558,67,inactive,closed,inactive,inactive,73.7,60,0,2019-10-22 8:31:52.771 PM,67.0
3559,67,inactive,open,inactive,inactive,73.7,60,0,2019-10-22 8:36:11.413 PM,67.0
3562,67,active,open,inactive,inactive,73.7,60,0,2019-10-22 8:36:13.675 PM,67.0
3564,67,active,closed,inactive,inactive,73.7,60,0,2019-10-22 8:36:15.170 PM,67.0
3566,67,active,closed,active,inactive,73.7,60,0,2019-10-22 8:36:15.575 PM,67.0
3573,67,inactive,closed,active,inactive,73.7,60,0,2019-10-22 8:36:23.693 PM,67.0
3574,67,inactive,closed,inactive,inactive,73.7,60,0,2019-10-22 8:36:43.265 PM,67.0
3575,67,inactive,closed,active,inactive,73.7,60,0,2019-10-22 8:37:17.010 PM,67.0
3576,67,inactive,closed,inactive,inactive,73.7,60,0,2019-10-22 8:37:44.820 PM,67.0
3577,67,inactive,closed,active,inactive,73.7,60,0,2019-10-22 8:38:52.119 PM,67.0
3578,67,inactive,closed,inactive,inactive,73.7,60,0,2019-10-22 8:39:18.818 PM,67.0
3579,67,inactive,closed,inactive,inactive,73.8,60,0,2019-10-22 8:55:55.661 PM,67.0
3580,67,inactive,closed,inactive,inactive,73.8,60,0,2019-10-22 8:55:55.661 PM,67.0
3581,67,inactive,closed,active,inactive,73.8,60,0,2019-10-22 9:04:39.800 PM,67.0
3582,67,inactive,closed,inactive,inactive,73.8,60,0,2019-10-22 9:04:50.585 PM,67.0
3583,67,inactive,open,inactive,inactive,73.8,60,0,2019-10-22 9:11:16.035 PM,67.0
3586,67,active,open,inactive,inactive,73.8,60,0,2019-10-22 9:11:16.523 PM,67.0
3591,67,active,closed,inactive,inactive,73.8,60,0,2019-10-22 9:11:20.685 PM,67.0
3596,67,active,closed,active,inactive,73.8,60,0,2019-10-22 9:11:23.826 PM,67.0
3598,67,inactive,closed,active,inactive,73.8,60,0,2019-10-22 9:11:26.548 PM,67.0
3599,67,inactive,closed,inactive,inactive,73.8,60,0,2019-10-22 9:11:41.095 PM,67.0
3600,67,inactive,closed,inactive,inactive,73.8,60,0,2019-10-22 9:16:17.710 PM,66.0
3601,67,inactive,closed,active,inactive,73.8,60,0,2019-10-22 9:21:11.610 PM,66.0
3602,67,inactive,closed,inactive,inactive,73.8,60,0,2019-10-22 9:21:23.330 PM,66.0
3603,67,inactive,closed,active,inactive,73.8,60,0,2019-10-22 9:23:49.244 PM,66.0
3604,67,inactive,closed,inactive,inactive,73.8,60,0,2019-10-22 9:24:00.030 PM,66.0
3605,67,inactive,closed,active,inactive,73.8,60,0,2019-10-22 9:24:11.450 PM,66.0
3606,67,inactive,closed,inactive,inactive,73.8,60,0,2019-10-22 9:24:21.931 PM,66.0
3607,67,inactive,closed,active,inactive,73.8,60,0,2019-10-22 9:27:28.500 PM,66.0
3608,67,inactive,closed,inactive,inactive,73.8,60,0,2019-10-22 9:27:39.625 PM,66.0
3609,67,inactive,closed,inactive,inactive,73.9,60,0,2019-10-22 9:36:00.421 PM,66.0
3610,67,inactive,closed,inactive,inactive,73.9,60,0,2019-10-22 9:36:00.421 PM,66.0
3611,67,inactive,closed,inactive,inactive,73.9,60,0,2019-10-22 9:36:20.780 PM,67.0
3612,67,inactive,closed,active,inactive,73.9,60,0,2019-10-22 9:40:23.657 PM,67.0
3613,67,inactive,closed,inactive,inactive,73.9,60,0,2019-10-22 9:40:37.790 PM,67.0
3614,67,inactive,closed,active,inactive,73.9,60,0,2019-10-22 9:41:13.121 PM,67.0
3615,67,inactive,closed,inactive,inactive,73.9,60,0,2019-10-22 9:41:38.285 PM,67.0
3616,67,inactive,closed,active,inactive,73.9,60,0,2019-10-22 9:41:49.979 PM,67.0
3617,67,inactive,closed,inactive,inactive,73.9,60,0,2019-10-22 9:42:03.160 PM,67.0
3618,67,inactive,closed,active,inactive,73.9,60,0,2019-10-22 9:42:57.186 PM,67.0
3619,67,inactive,closed,inactive,inactive,73.9,60,0,2019-10-22 9:43:10.440 PM,67.0
3620,67,inactive,closed,inactive,inactive,74.0,60,0,2019-10-22 9:46:11.641 PM,67.0
3621,67,inactive,closed,inactive,inactive,74.0,60,0,2019-10-22 9:46:11.641 PM,67.0
3622,67,inactive,closed,active,inactive,74.0,60,0,2019-10-22 9:46:38.870 PM,67.0
3623,67,inactive,closed,inactive,inactive,74.0,60,0,2019-10-22 9:46:51.590 PM,67.0
3624,67,inactive,closed,active,inactive,74.0,60,0,2019-10-22 9:47:01.250 PM,67.0
3625,67,inactive,closed,inactive,inactive,74.0,60,0,2019-10-22 9:47:14.150 PM,67.0
3626,67,inactive,closed,active,inactive,74.0,60,0,2019-10-22 9:47:30.035 PM,67.0
3627,67,inactive,closed,inactive,inactive,74.0,60,0,2019-10-22 9:47:42.325 PM,67.0
3628,67,inactive,closed,active,inactive,74.0,60,0,2019-10-22 9:47:51.660 PM,67.0
3629,67,inactive,closed,inactive,inactive,74.0,60,0,2019-10-22 9:48:04.605 PM,67.0
3630,67,inactive,closed,active,inactive,74.0,60,0,2019-10-22 9:48:29.077 PM,67.0
3631,67,inactive,closed,inactive,inactive,74.0,60,0,2019-10-22 9:48:43.250 PM,67.0
3632,67,inactive,closed,active,inactive,74.0,60,0,2019-10-22 9:48:55.050 PM,67.0
3633,67,inactive,closed,inactive,inactive,74.0,60,0,2019-10-22 9:49:09.020 PM,67.0
