,Time,DayOfWeek,Motion,Acceleration,Temperature,time_transformed,label
68722,19:14:52.864,4,inactive,inactive,72,69292.864,0
68723,19:15:4.454,4,inactive,inactive,75,69304.454,0
68765,19:19:1.45,4,inactive,inactive,72,69541.45,0
68766,19:19:9.617,4,inactive,inactive,71,69549.617,0
68767,19:19:9.627,4,active,active,73,69549.627,0
68768,19:19:11.419,4,active,active,70,69551.419,0
68769,19:19:24.528,4,inactive,inactive,75,69564.528,0
68770,19:19:25.748,4,inactive,inactive,74,69565.748,0
68771,19:19:33.369,4,inactive,inactive,69,69573.369,0
68772,19:19:45.291,4,active,active,70,69585.291,0
68773,19:19:51.84,4,inactive,inactive,75,69591.84,0
68774,19:19:52.211,4,inactive,inactive,64,69592.211,0
68775,19:20:4.025,4,inactive,inactive,73,69604.025,0
68776,19:20:5.415,4,inactive,inactive,77,69605.415,0
68777,19:20:14.338,4,inactive,inactive,72,69614.338,0
68778,19:20:24.66,4,inactive,inactive,72,69624.66,0
68779,19:20:25.73,4,inactive,inactive,69,69625.73,0
68780,19:20:27.16,4,inactive,active,73,69627.16,0
68781,19:20:28.611,4,inactive,inactive,72,69628.611,0
68782,19:20:33.777,4,inactive,inactive,67,69633.777,0
68783,19:20:39.565,4,inactive,inactive,69,69639.565,0
68784,19:21:0.773,4,inactive,inactive,68,69660.773,0
68785,19:21:2.8,4,inactive,inactive,76,69662.8,0
68786,19:21:19.239,4,inactive,inactive,72,69679.239,0
68787,19:21:36.101,4,inactive,inactive,74,69696.101,0
68788,19:21:41.005,4,inactive,inactive,70,69701.005,0
68789,19:21:41.983,4,inactive,inactive,74,69701.983,0
68790,19:21:43.072,4,inactive,inactive,68,69703.072,0
68791,19:21:47.557,4,inactive,inactive,72,69707.557,0
68792,19:21:51.13,4,inactive,inactive,76,69711.13,0
68793,19:21:55.151,4,inactive,inactive,69,69715.151,0
68794,19:22:4.065,4,inactive,inactive,75,69724.065,0
68795,19:22:7.301,4,inactive,inactive,71,69727.301,0
68796,19:22:10.263,4,active,active,75,69730.263,0
68797,19:22:32.05,4,inactive,inactive,70,69752.05,0
68798,19:22:46.04,4,inactive,inactive,72,69766.04,0
68799,19:22:57.149,4,inactive,inactive,71,69777.149,0
68800,19:22:57.792,4,inactive,inactive,70,69777.792,0
68801,19:23:2.303,4,inactive,inactive,69,69782.303,0
68802,19:23:7.95,4,inactive,inactive,68,69787.95,0
68803,19:23:15.983,4,inactive,inactive,79,69795.983,0
68804,19:23:22.686,4,inactive,inactive,75,69802.686,0
68805,19:23:23.383,4,inactive,inactive,68,69803.383,0
68812,19:23:44.477,4,inactive,inactive,73,69824.477,0
68813,19:23:44.984,4,inactive,inactive,75,69824.984,0
68814,19:23:52.637,4,inactive,inactive,72,69832.637,0
68815,19:23:56.192,4,inactive,inactive,73,69836.192,0
68816,19:24:1.451,4,inactive,inactive,72,69841.451,0
68817,19:24:2.162,4,inactive,inactive,74,69842.162,0
68832,19:24:58.414,4,inactive,inactive,74,69898.414,0
68833,19:25:0.878,4,inactive,inactive,67,69900.878,0
68834,19:25:2.897,4,inactive,inactive,72,69902.897,0
68835,19:25:9.729,4,inactive,inactive,73,69909.729,0
68836,19:25:33.725,4,inactive,inactive,79,69933.725,0
68837,19:25:42.635,4,inactive,inactive,71,69942.635,0
68838,19:25:48.749,4,active,active,69,69948.749,0
68839,19:25:48.758,4,active,active,76,69948.758,0
68840,19:25:50.181,4,inactive,inactive,77,69950.181,0
68841,19:26:1.947,4,inactive,inactive,71,69961.947,0
68842,19:26:4.317,4,inactive,inactive,72,69964.317,0
68843,19:26:15.667,4,inactive,inactive,70,69975.667,0
68844,19:26:29.321,4,active,inactive,80,69989.321,0
68845,19:26:36.191,4,inactive,inactive,72,69996.191,0
9961,19:26:56.43,4,active,active,77,70016.43,1
9962,19:29:36.499,4,active,active,84,70176.499,1
9963,19:30:37.748,4,active,active,77,70237.748,1
68896,19:31:27.558,4,inactive,inactive,70,70287.558,0
68897,19:31:28.313,4,inactive,inactive,74,70288.313,0
68898,19:31:32.322,4,inactive,inactive,66,70292.322,0
68899,19:31:41.97,4,inactive,inactive,73,70301.97,0
68900,19:31:48.985,4,inactive,active,76,70308.985,0
68901,19:31:57.425,4,inactive,inactive,71,70317.425,0
68902,19:32:7.493,4,inactive,inactive,74,70327.493,0
68903,19:32:8.239,4,inactive,inactive,74,70328.239,0
68904,19:32:16.528,4,inactive,inactive,72,70336.528,0
68905,19:32:23.311,4,active,inactive,72,70343.311,0
68906,19:32:25.872,4,inactive,inactive,72,70345.872,0
68907,19:32:38.734,4,active,active,74,70358.734,0
68908,19:32:46.729,4,inactive,inactive,73,70366.729,0
68909,19:32:57.275,4,inactive,inactive,72,70377.275,0
68910,19:33:1.504,4,inactive,inactive,77,70381.504,0
68911,19:33:5.656,4,inactive,inactive,69,70385.656,0
68912,19:33:9.632,4,inactive,inactive,76,70389.632,0
68913,19:33:11.459,4,inactive,inactive,75,70391.459,0
68914,19:33:30.098,4,inactive,inactive,69,70410.098,0
68915,19:33:30.118,4,inactive,inactive,76,70410.118,0
68916,19:33:39.407,4,inactive,inactive,71,70419.407,0
68917,19:33:42.245,4,inactive,inactive,73,70422.245,0
68918,19:33:46.435,4,inactive,active,74,70426.435,0
68919,19:33:51.779,4,inactive,inactive,74,70431.779,0
68920,19:34:8.336,4,inactive,inactive,71,70448.336,0
68921,19:34:21.282,4,inactive,inactive,74,70461.282,0
68922,19:34:21.599,4,inactive,inactive,70,70461.599,0
68923,19:34:32.369,4,inactive,inactive,73,70472.369,0
68924,19:34:35.1,4,inactive,inactive,68,70475.1,0
68925,19:34:46.309,4,inactive,inactive,75,70486.309,0
68926,19:34:47.603,4,active,active,71,70487.603,0
68927,19:34:47.7,4,inactive,inactive,70,70487.7,0
68928,19:34:57.523,4,inactive,inactive,75,70497.523,0
68929,19:35:3.204,4,inactive,inactive,76,70503.204,0
68930,19:35:4.901,4,inactive,inactive,70,70504.901,0
68931,19:35:13.417,4,inactive,inactive,73,70513.417,0
68932,19:35:17.562,4,inactive,inactive,73,70517.562,0
68933,19:35:31.601,4,inactive,inactive,70,70531.601,0
68934,19:35:31.648,4,inactive,inactive,74,70531.648,0
68935,19:35:33.535,4,inactive,inactive,74,70533.535,0
68936,19:35:37.697,4,inactive,active,72,70537.697,0
68937,19:35:39.087,4,inactive,inactive,70,70539.087,0
68938,19:35:43.49,4,active,active,75,70543.49,0
68939,19:35:45.91,4,inactive,inactive,68,70545.91,0
68940,19:35:51.729,4,inactive,inactive,77,70551.729,0
68941,19:35:52.495,4,inactive,inactive,70,70552.495,0
68942,19:35:55.425,4,inactive,inactive,72,70555.425,0
68943,19:35:56.028,4,active,active,72,70556.028,0
68944,19:36:32.908,4,inactive,inactive,75,70592.908,0
68945,19:36:45.949,4,inactive,inactive,73,70605.949,0
68962,19:38:30.487,4,inactive,active,75,70710.487,0
68963,19:38:31.48,4,inactive,active,69,70711.48,0
68964,19:38:34.374,4,inactive,inactive,74,70714.374,0
68965,19:38:40.46,4,inactive,inactive,72,70720.46,0
68966,19:38:48.964,4,inactive,active,70,70728.964,0
68967,19:38:50.996,4,inactive,inactive,71,70730.996,0
68968,19:38:54.076,4,inactive,active,75,70734.076,0
68969,19:39:3.129,4,inactive,inactive,68,70743.129,0
68970,19:39:43.337,4,active,active,68,70783.337,0
68971,19:39:46.18,4,inactive,inactive,71,70786.18,0
68972,19:39:51.953,4,inactive,inactive,76,70791.953,0
68973,19:39:58.567,4,inactive,inactive,75,70798.567,0
68974,19:39:58.973,4,inactive,inactive,80,70798.973,0
68975,19:40:7.478,4,inactive,inactive,74,70807.478,0
68976,19:40:9.749,4,inactive,inactive,69,70809.749,0
68977,19:40:17.416,4,inactive,inactive,73,70817.416,0
9965,19:40:29.528,4,active,active,85,70829.528,1
9966,19:42:31.823,4,active,active,80,70951.823,1
9967,19:43:35.412,4,active,active,78,71015.412,1
69009,19:43:49.103,4,inactive,inactive,67,71029.103,0
69010,19:43:55.204,4,inactive,inactive,70,71035.204,0
69011,19:44:8.688,4,inactive,inactive,75,71048.688,0
69012,19:44:16.412,4,inactive,inactive,73,71056.412,0
69013,19:44:28.337,4,inactive,active,71,71068.337,0
69014,19:44:31.099,4,inactive,inactive,69,71071.099,0
69015,19:44:33.794,4,inactive,inactive,65,71073.794,0
69016,19:44:47.111,4,inactive,inactive,68,71087.111,0
69017,19:44:50.323,4,inactive,inactive,70,71090.323,0
69018,19:44:51.736,4,inactive,inactive,75,71091.736,0
69019,19:44:55.822,4,inactive,inactive,70,71095.822,0
69020,19:44:57.868,4,inactive,inactive,74,71097.868,0
69021,19:45:6.926,4,active,active,70,71106.926,0
69022,19:45:16.196,4,inactive,inactive,70,71116.196,0
69023,19:45:17.982,4,inactive,inactive,70,71117.982,0
69024,19:45:27.236,4,inactive,inactive,72,71127.236,0
69025,19:45:30.065,4,inactive,active,77,71130.065,0
69026,19:45:30.458,4,inactive,inactive,73,71130.458,0
69027,19:45:51.176,4,inactive,inactive,78,71151.176,0
69028,19:45:54.393,4,inactive,inactive,69,71154.393,0
69029,19:45:55.856,4,inactive,inactive,71,71155.856,0
69030,19:45:59.954,4,inactive,inactive,66,71159.954,0
69031,19:46:4.207,4,inactive,inactive,70,71164.207,0
69032,19:46:10.853,4,inactive,inactive,69,71170.853,0
69033,19:46:12.365,4,inactive,inactive,71,71172.365,0
69034,19:46:26.062,4,inactive,inactive,70,71186.062,0
69035,19:46:26.229,4,inactive,inactive,77,71186.229,0
69036,19:46:28.078,4,inactive,inactive,71,71188.078,0
69037,19:46:36.915,4,inactive,inactive,72,71196.915,0
69038,19:46:39.878,4,inactive,inactive,73,71199.878,0
69039,19:46:40.969,4,active,active,72,71200.969,0
69073,19:50:3.028,4,active,inactive,63,71403.028,0
69074,19:50:10.838,4,inactive,inactive,68,71410.838,0
69075,19:50:26.723,4,inactive,inactive,70,71426.723,0
69076,19:50:34.088,4,inactive,active,73,71434.088,0
69077,19:50:37.199,4,inactive,inactive,71,71437.199,0
69078,19:50:43.127,4,inactive,inactive,78,71443.127,0
69079,19:50:43.223,4,inactive,inactive,77,71443.223,0
69080,19:51:2.042,4,inactive,inactive,78,71462.042,0
69081,19:51:4.822,4,inactive,inactive,69,71464.822,0
69082,19:51:10.882,4,inactive,inactive,69,71470.882,0
69083,19:51:11.247,4,inactive,inactive,75,71471.247,0
69084,19:51:18.617,4,inactive,inactive,73,71478.617,0
69085,19:51:20.049,4,inactive,inactive,73,71480.049,0
69086,19:51:23.555,4,inactive,inactive,71,71483.555,0
69087,19:51:30.783,4,inactive,inactive,73,71490.783,0
69088,19:51:39.252,4,inactive,inactive,72,71499.252,0
69089,19:51:40.341,4,inactive,inactive,71,71500.341,0
69090,19:51:42.386,4,inactive,active,71,71502.386,0
69091,19:52:4.148,4,inactive,inactive,74,71524.148,0
69092,19:52:10.457,4,inactive,inactive,73,71530.457,0
69093,19:52:27.087,4,inactive,inactive,69,71547.087,0
69094,19:52:32.615,4,inactive,inactive,71,71552.615,0
69095,19:52:38.372,4,inactive,inactive,75,71558.372,0
69096,19:52:38.791,4,inactive,inactive,72,71558.791,0
69097,19:52:48.512,4,inactive,inactive,76,71568.512,0
69098,19:52:53.562,4,inactive,inactive,74,71573.562,0
69099,19:53:2.012,4,inactive,inactive,71,71582.012,0
69100,19:53:3.337,4,inactive,inactive,72,71583.337,0
69101,19:53:6.271,4,inactive,active,73,71586.271,0
69102,19:53:15.755,4,inactive,inactive,75,71595.755,0
69103,19:53:24.939,4,inactive,inactive,70,71604.939,0
69104,19:53:34.315,4,inactive,inactive,72,71614.315,0
69105,19:53:35.92,4,inactive,inactive,70,71615.92,0
69172,19:59:38.339,4,inactive,inactive,73,71978.339,0
69173,19:59:40.562,4,inactive,inactive,73,71980.562,0
69174,19:59:53.353,4,inactive,active,74,71993.353,0
69175,20:00:1.357,4,inactive,inactive,76,72001.357,0
69176,20:00:3.91,4,active,active,69,72003.91,0
69177,20:00:9.811,4,inactive,inactive,73,72009.811,0
69178,20:00:25.159,4,inactive,inactive,68,72025.159,0
69179,20:00:26.642,4,inactive,inactive,67,72026.642,0
69180,20:00:31.972,4,inactive,inactive,73,72031.972,0
69181,20:00:35.709,4,inactive,inactive,76,72035.709,0
69182,20:00:42.826,4,inactive,inactive,77,72042.826,0
69183,20:00:43.793,4,inactive,active,72,72043.793,0
69184,20:00:50.159,4,inactive,active,72,72050.159,0
69185,20:01:0.78,4,inactive,inactive,72,72060.78,0
69186,20:01:6.15,4,inactive,inactive,74,72066.15,0
69187,20:01:10.627,4,inactive,inactive,75,72070.627,0
69188,20:01:11.616,4,inactive,active,74,72071.616,0
69189,20:01:11.663,4,active,active,73,72071.663,0
69190,20:01:16.624,4,inactive,inactive,73,72076.624,0
69191,20:01:17.098,4,active,active,77,72077.098,0
69192,20:01:17.75,4,inactive,inactive,79,72077.75,0
69193,20:01:39.171,4,inactive,inactive,72,72099.171,0
69194,20:01:48.837,4,inactive,inactive,68,72108.837,0
69195,20:02:5.169,4,inactive,inactive,72,72125.169,0
69196,20:02:6.243,4,inactive,inactive,69,72126.243,0
69197,20:02:16.261,4,inactive,inactive,73,72136.261,0
69198,20:02:18.858,4,inactive,inactive,71,72138.858,0
69199,20:02:24.652,4,inactive,inactive,71,72144.652,0
69200,20:02:30.643,4,active,active,73,72150.643,0
69201,20:02:38.207,4,inactive,inactive,80,72158.207,0
69202,20:02:45.085,4,inactive,active,74,72165.085,0
69203,20:02:57.434,4,inactive,inactive,73,72177.434,0
69204,20:03:14.185,4,inactive,inactive,70,72194.185,0
69205,20:03:20.362,4,inactive,inactive,71,72200.362,0
69206,20:03:31.751,4,inactive,inactive,69,72211.751,0
69207,20:03:31.872,4,inactive,inactive,75,72211.872,0
69208,20:03:35.211,4,inactive,inactive,68,72215.211,0
69209,20:03:36.328,4,active,active,74,72216.328,0
69210,20:03:40.125,4,inactive,inactive,71,72220.125,0
69211,20:03:42.881,4,inactive,inactive,73,72222.881,0
69212,20:03:44.804,4,inactive,inactive,76,72224.804,0
69213,20:03:46.542,4,inactive,inactive,75,72226.542,0
69214,20:03:48.331,4,inactive,inactive,79,72228.331,0
69215,20:03:53.263,4,inactive,inactive,76,72233.263,0
69216,20:04:4.696,4,inactive,inactive,65,72244.696,0
69217,20:04:9.817,4,inactive,inactive,75,72249.817,0
69218,20:04:25.084,4,inactive,inactive,74,72265.084,0
69219,20:04:37.671,4,inactive,inactive,76,72277.671,0
69220,20:04:39.211,4,active,active,72,72279.211,0
69221,20:04:41.638,4,inactive,active,68,72281.638,0
69222,20:04:52.215,4,active,active,74,72292.215,0
69223,20:04:54.457,4,inactive,inactive,71,72294.457,0
69224,20:05:1.341,4,inactive,inactive,69,72301.341,0
69225,20:05:6.682,4,inactive,inactive,75,72306.682,0
69226,20:05:9.777,4,inactive,inactive,70,72309.777,0
69227,20:05:14.49,4,inactive,inactive,76,72314.49,0
69228,20:05:16.21,4,inactive,inactive,76,72316.21,0
69229,20:05:29.571,4,inactive,inactive,72,72329.571,0
69230,20:05:30.522,4,inactive,inactive,65,72330.522,0
69231,20:05:44.891,4,inactive,inactive,68,72344.891,0
69232,20:05:47.785,4,inactive,inactive,77,72347.785,0
69233,20:05:49.207,4,active,active,69,72349.207,0
69234,20:05:49.669,4,inactive,inactive,73,72349.669,0
69235,20:05:51.705,4,inactive,active,70,72351.705,0
69236,20:05:59.931,4,inactive,inactive,72,72359.931,0
69237,20:06:0.081,4,inactive,inactive,74,72360.081,0
69278,20:09:49.601,4,inactive,inactive,76,72589.601,0
69279,20:09:53.549,4,inactive,inactive,71,72593.549,0
69280,20:09:59.922,4,inactive,inactive,74,72599.922,0
69281,20:10:7.373,4,inactive,inactive,79,72607.373,0
69282,20:10:10.025,4,inactive,inactive,73,72610.025,0
69283,20:10:10.441,4,inactive,inactive,75,72610.441,0
69284,20:10:11.848,4,inactive,inactive,74,72611.848,0
69285,20:10:20.721,4,inactive,inactive,70,72620.721,0
69286,20:10:23.961,4,inactive,inactive,75,72623.961,0
69287,20:10:24.073,4,inactive,inactive,73,72624.073,0
69288,20:10:24.474,4,inactive,inactive,76,72624.474,0
69289,20:10:35.514,4,inactive,inactive,73,72635.514,0
69290,20:10:37.696,4,inactive,active,73,72637.696,0
69291,20:10:38.776,4,inactive,inactive,72,72638.776,0
69292,20:10:44.425,4,inactive,inactive,73,72644.425,0
69293,20:10:46.344,4,inactive,active,71,72646.344,0
69294,20:10:51.746,4,inactive,inactive,69,72651.746,0
69295,20:10:54.288,4,inactive,inactive,68,72654.288,0
69296,20:11:2.127,4,inactive,inactive,72,72662.127,0
69297,20:11:7.017,4,inactive,active,69,72667.017,0
69298,20:11:13.993,4,inactive,inactive,73,72673.993,0
69299,20:11:23.053,4,inactive,inactive,73,72683.053,0
69300,20:11:28.125,4,inactive,inactive,71,72688.125,0
69301,20:11:41.939,4,inactive,inactive,69,72701.939,0
69302,20:11:49.361,4,inactive,inactive,70,72709.361,0
69303,20:11:51.434,4,active,active,72,72711.434,0
69304,20:11:52.044,4,inactive,inactive,71,72712.044,0
69305,20:11:53.691,4,inactive,inactive,76,72713.691,0
69306,20:12:8.527,4,inactive,inactive,71,72728.527,0
69307,20:12:22.068,4,inactive,inactive,67,72742.068,0
69308,20:12:30.969,4,inactive,inactive,73,72750.969,0
69309,20:12:39.504,4,inactive,active,70,72759.504,0
69310,20:12:50.75,4,inactive,inactive,72,72770.75,0
69311,20:12:51.449,4,inactive,inactive,73,72771.449,0
69312,20:12:57.514,4,active,active,69,72777.514,0
69313,20:13:6.542,4,active,active,67,72786.542,0
69314,20:13:22.685,4,inactive,inactive,76,72802.685,0
69315,20:13:33.88,4,inactive,inactive,73,72813.88,0
69316,20:13:54.761,4,inactive,inactive,72,72834.761,0
69317,20:13:55.23,4,inactive,inactive,78,72835.23,0
9970,20:14:46.877,4,active,active,80,72886.877,1
9971,20:16:42.209,4,active,active,85,73002.209,1
69355,20:17:59.894,4,inactive,inactive,74,73079.894,0
69356,20:18:0.065,4,inactive,active,72,73080.065,0
69357,20:18:4.012,4,inactive,inactive,72,73084.012,0
69358,20:18:4.235,4,inactive,inactive,73,73084.235,0
69359,20:18:13.717,4,inactive,inactive,75,73093.717,0
69360,20:18:14.23,4,active,active,69,73094.23,0
69361,20:18:17.003,4,inactive,inactive,71,73097.003,0
69362,20:18:26.139,4,inactive,inactive,76,73106.139,0
69363,20:18:28.381,4,inactive,inactive,68,73108.381,0
69364,20:18:33.719,4,inactive,active,73,73113.719,0
69365,20:18:50.636,4,inactive,inactive,78,73130.636,0
69366,20:19:1.02,4,inactive,inactive,73,73141.02,0
69367,20:19:2.552,4,inactive,inactive,71,73142.552,0
69368,20:19:16.947,4,inactive,inactive,72,73156.947,0
69369,20:19:22.293,4,inactive,inactive,71,73162.293,0
69370,20:19:29.399,4,active,active,73,73169.399,0
69371,20:19:37.392,4,inactive,inactive,74,73177.392,0
69372,20:19:43.84,4,inactive,inactive,71,73183.84,0
69373,20:19:52.994,4,inactive,active,70,73192.994,0
69374,20:20:1.039,4,inactive,inactive,71,73201.039,0
69375,20:20:1.322,4,active,active,71,73201.322,0
69376,20:20:8.13,4,inactive,inactive,75,73208.13,0
69377,20:20:28.63,4,inactive,inactive,71,73228.63,0
69378,20:20:31.223,4,inactive,inactive,71,73231.223,0
69379,20:20:34.242,4,inactive,inactive,72,73234.242,0
69380,20:20:34.761,4,active,active,75,73234.761,0
69381,20:20:42.8,4,inactive,inactive,74,73242.8,0
69382,20:20:46.999,4,inactive,inactive,73,73246.999,0
69383,20:20:52.864,4,active,active,68,73252.864,0
69384,20:21:4.39,4,inactive,inactive,70,73264.39,0
69385,20:21:6.113,4,inactive,inactive,69,73266.113,0
69386,20:21:14.025,4,inactive,inactive,75,73274.025,0
69387,20:21:29.735,4,inactive,inactive,67,73289.735,0
69388,20:21:38.26,4,inactive,inactive,79,73298.26,0
69389,20:21:42.441,4,inactive,active,72,73302.441,0
69390,20:21:44.817,4,inactive,inactive,71,73304.817,0
69391,20:22:10.771,4,inactive,inactive,72,73330.771,0
69415,20:24:48.888,4,active,active,71,73488.888,0
69416,20:24:49.484,4,inactive,inactive,69,73489.484,0
69417,20:24:55.0,4,inactive,inactive,71,73495.0,0
69418,20:25:1.786,4,inactive,inactive,71,73501.786,0
69419,20:25:9.253,4,inactive,inactive,70,73509.253,0
69420,20:25:13.121,4,inactive,inactive,69,73513.121,0
69421,20:25:15.612,4,active,active,70,73515.612,0
69422,20:25:18.33,4,inactive,inactive,65,73518.33,0
69423,20:25:19.437,4,inactive,inactive,70,73519.437,0
69424,20:25:24.232,4,inactive,inactive,76,73524.232,0
69425,20:25:44.888,4,inactive,inactive,70,73544.888,0
69426,20:25:50.649,4,inactive,active,72,73550.649,0
69427,20:25:51.944,4,inactive,inactive,71,73551.944,0
69428,20:25:54.941,4,inactive,inactive,76,73554.941,0
69429,20:25:58.684,4,inactive,inactive,71,73558.684,0
69430,20:26:7.164,4,inactive,inactive,67,73567.164,0
69431,20:26:8.196,4,inactive,inactive,74,73568.196,0
69432,20:26:20.528,4,inactive,inactive,68,73580.528,0
69433,20:26:31.237,4,inactive,inactive,74,73591.237,0
69434,20:26:49.957,4,inactive,inactive,70,73609.957,0
69435,20:26:54.071,4,active,active,74,73614.071,0
69436,20:26:54.91,4,inactive,inactive,72,73614.91,0
69437,20:26:59.405,4,inactive,inactive,73,73619.405,0
69451,20:27:55.175,4,inactive,inactive,74,73675.175,0
69452,20:28:7.148,4,inactive,inactive,71,73687.148,0
69453,20:28:15.404,4,inactive,inactive,78,73695.404,0
69454,20:28:23.523,4,inactive,inactive,72,73703.523,0
69455,20:28:33.643,4,inactive,inactive,74,73713.643,0
69456,20:28:42.993,4,inactive,active,79,73722.993,0
69457,20:28:43.819,4,inactive,inactive,70,73723.819,0
69458,20:28:45.237,4,inactive,inactive,72,73725.237,0
69459,20:28:45.614,4,active,active,71,73725.614,0
