,Time,DayOfWeek,Motion,Acceleration,Temperature
4148,0:13:25,3,inactive,active,63
4149,13:20.2,2,active,inactive,68
4150,24:57.3,4,active,inactive,71
4151,16:54.3,1,inactive,inactive,62
4152,11:02.2,1,active,inactive,70
4153,39:55.4,2,active,active,66
4154,11:14.6,2,inactive,active,65
4155,06:39.9,3,active,active,70
4156,09:19.1,1,inactive,inactive,67
4157,0:10:53,3,inactive,inactive,67
4158,01:01.8,6,inactive,inactive,62
4159,41:45.2,0,inactive,inactive,69
4160,10:19.7,0,inactive,active,62
4161,35:21.7,4,inactive,inactive,67
4162,37:15.8,2,inactive,inactive,65
4163,44:26.7,0,active,inactive,65
4164,24:58.2,0,inactive,inactive,66
4165,12:44.8,2,active,inactive,70
4166,0:23:30,0,inactive,inactive,62
4167,23:24.6,3,inactive,inactive,70
4168,48:35.4,4,inactive,active,71
4169,23:03.7,4,active,inactive,66
4170,42:50.8,4,inactive,inactive,67
4171,57:30.2,3,inactive,inactive,67
4172,42:03.8,4,inactive,active,71
4173,58:59.5,0,inactive,inactive,63
4174,33:01.9,1,active,inactive,71
4175,59:52.8,6,inactive,inactive,66
4176,0:58:08,0,inactive,inactive,69
4177,59:01.8,3,inactive,inactive,68
4178,40:21.8,2,inactive,inactive,70
4179,59:22.6,4,inactive,active,67
4180,16:18.4,1,inactive,inactive,66
4181,35:31.6,4,inactive,inactive,64
4182,51:09.8,2,inactive,inactive,69
4183,56:04.6,4,inactive,inactive,65
4184,15:32.9,5,active,inactive,68
4185,54:12.2,3,inactive,active,68
4186,19:24.6,0,inactive,inactive,70
4187,31:55.2,2,inactive,inactive,62
4188,0:33:53,5,inactive,inactive,67
4189,49:15.9,2,inactive,inactive,64
4190,07:38.3,0,inactive,inactive,63
4191,23:58.9,3,inactive,inactive,66
4192,34:35.9,4,inactive,inactive,70
4193,09:53.3,0,inactive,inactive,69
4194,04:10.9,2,inactive,inactive,69
4195,49:38.8,2,inactive,inactive,67
4196,38:03.8,2,inactive,inactive,67
4197,31:42.1,1,inactive,inactive,69
4198,0:11:24,0,active,inactive,67
4199,37:58.9,2,inactive,inactive,67
4200,17:07.3,2,active,inactive,62
4201,0:05:31,0,inactive,active,69
4202,36:53.3,0,inactive,inactive,69
4203,46:41.8,2,inactive,inactive,63
4204,45:46.3,1,inactive,inactive,68
4205,30:50.5,5,active,inactive,67
4206,20:34.6,2,inactive,inactive,71
4207,34:28.5,1,inactive,active,64
4208,09:05.9,1,inactive,inactive,70
4209,0:49:24,1,inactive,inactive,70
4210,0:19:49,3,inactive,inactive,71
4211,49:17.9,3,inactive,inactive,68
4212,51:35.1,2,inactive,inactive,67
4213,22:34.2,3,inactive,inactive,68
4214,23:05.4,1,inactive,inactive,68
4215,13:05.7,4,inactive,inactive,66
4216,43:38.4,0,inactive,inactive,63
4217,50:26.1,4,active,inactive,63
4218,56:46.9,0,inactive,inactive,62
4219,0:52:14,0,inactive,inactive,69
4220,48:58.9,5,inactive,active,69
4221,32:52.8,3,inactive,active,67
4222,0:14:18,3,inactive,inactive,64
4223,15:53.4,1,inactive,inactive,68
4224,00:19.4,3,inactive,active,67
4225,29:34.1,4,inactive,inactive,68
4226,04:39.9,1,inactive,inactive,66
4227,54:05.4,0,inactive,active,68
4228,26:20.3,2,inactive,active,63
4229,0:01:39,4,inactive,active,69
4230,04:35.7,3,inactive,inactive,63
4231,23:20.3,3,inactive,inactive,64
4232,58:12.4,3,active,inactive,62
4233,28:06.1,3,inactive,active,65
4234,0:59:21,1,inactive,inactive,69
4235,03:19.6,1,inactive,inactive,66
4236,21:34.7,3,inactive,inactive,62
4237,33:43.8,2,inactive,inactive,63
4238,05:21.4,0,inactive,inactive,71
4239,56:42.1,2,inactive,inactive,64
4240,08:20.2,0,inactive,active,71
4241,52:38.3,1,inactive,inactive,68
4242,32:01.6,0,active,active,68
4243,43:00.1,0,active,inactive,62
4244,40:33.6,5,active,inactive,71
4245,57:15.1,5,inactive,inactive,71
4246,22:33.3,4,inactive,active,63
4247,12:53.5,1,inactive,inactive,62
4248,22:02.7,4,inactive,inactive,65
4249,22:53.3,4,active,inactive,64
4250,45:48.5,6,inactive,inactive,68
4251,34:56.3,3,inactive,inactive,70
4252,19:04.4,3,inactive,inactive,64
4253,23:44.9,1,inactive,inactive,70
4254,06:38.6,2,inactive,inactive,67
4255,0:35:53,0,active,inactive,63
4256,38:20.9,6,inactive,inactive,70
4257,16:15.7,2,inactive,inactive,69
4258,04:37.5,4,inactive,inactive,69
4259,27:55.1,0,active,active,71
4260,00:56.8,1,inactive,active,68
4261,39:39.9,2,inactive,active,65
4262,16:45.9,1,inactive,active,66
4263,47:46.7,1,inactive,inactive,70
4264,10:39.7,1,active,inactive,65
4265,35:41.5,4,inactive,inactive,62
4266,06:52.9,3,inactive,inactive,66
4267,22:32.4,1,inactive,inactive,66
4268,03:15.6,2,inactive,inactive,63
4269,06:14.9,4,inactive,inactive,68
4270,0:55:30,4,inactive,inactive,62
4271,14:18.5,1,inactive,active,71
4272,27:24.1,0,inactive,inactive,69
4273,0:31:37,2,inactive,inactive,64
4274,57:11.3,5,inactive,active,68
4275,16:13.3,3,inactive,inactive,71
4276,14:48.8,0,inactive,inactive,68
4277,54:20.5,2,inactive,inactive,69
4278,17:33.8,0,active,inactive,67
4279,36:02.4,0,inactive,inactive,62
4280,33:50.9,0,active,inactive,62
4281,43:47.7,5,inactive,inactive,70
4282,41:45.4,0,inactive,inactive,68
4283,54:31.8,3,inactive,inactive,69
4284,50:27.5,1,inactive,inactive,66
4285,30:00.7,0,inactive,inactive,65
4286,25:13.5,1,inactive,inactive,70
4287,25:56.9,4,inactive,inactive,65
4288,53:42.9,0,inactive,active,67
4289,52:55.7,5,inactive,active,67
4290,14:41.3,1,inactive,active,70
4291,18:06.5,3,inactive,inactive,67
4292,35:10.6,1,active,inactive,64
4293,11:45.4,1,inactive,active,65
4294,03:48.7,5,inactive,inactive,66
4295,13:16.3,5,inactive,active,69
4296,37:46.6,3,inactive,inactive,66
4297,33:17.2,4,inactive,active,67
4298,07:55.3,6,inactive,inactive,67
4299,32:55.4,3,inactive,active,63
4300,0:40:00,3,active,inactive,66
4301,0:30:58,2,inactive,inactive,68
4302,36:53.4,2,inactive,inactive,71
4303,34:29.7,3,inactive,active,68
4304,12:02.4,3,active,inactive,67
4305,0:10:35,1,active,inactive,64
4306,17:09.8,1,inactive,inactive,67
4307,30:46.6,5,inactive,inactive,71
4308,22:16.5,2,inactive,inactive,62
4309,23:07.5,5,active,inactive,64
4310,32:53.7,2,inactive,inactive,62
4311,49:19.3,2,inactive,inactive,67
4312,45:37.8,3,inactive,inactive,70
4313,47:28.3,1,inactive,inactive,64
4314,01:24.3,3,inactive,inactive,71
4315,31:27.9,2,inactive,inactive,64
4316,45:52.1,0,inactive,inactive,68
4317,15:46.8,3,inactive,active,66
4318,44:12.2,2,inactive,inactive,71
4319,0:15:29,1,inactive,inactive,70
4320,23:52.6,3,inactive,inactive,69
4321,32:27.6,4,inactive,inactive,67
4322,02:35.5,3,inactive,inactive,67
4323,0:31:55,4,inactive,inactive,70
4324,09:40.8,2,inactive,inactive,62
4325,0:39:07,4,inactive,inactive,68
4326,28:28.3,4,inactive,inactive,65
4327,00:32.6,2,inactive,inactive,66
4328,59:17.5,1,inactive,inactive,65
4329,51:28.9,1,inactive,inactive,70
4330,32:47.3,0,inactive,active,69
4331,51:21.8,4,inactive,inactive,69
4332,09:01.5,3,inactive,active,69
4333,03:50.9,0,inactive,inactive,62
4334,44:52.1,5,inactive,inactive,62
4335,24:49.1,0,active,active,67
4336,55:19.5,5,active,inactive,68
4337,37:48.2,0,inactive,inactive,68
4338,47:29.4,0,inactive,inactive,67
4339,20:29.2,4,inactive,inactive,69
4340,11:54.6,3,inactive,inactive,70
4341,34:42.4,0,inactive,inactive,68
4342,57:17.2,5,inactive,inactive,71
4343,11:27.5,1,inactive,inactive,65
4344,32:05.4,2,inactive,inactive,66
4345,23:38.2,1,inactive,inactive,67
4346,02:41.9,1,active,inactive,66
4347,51:04.9,4,inactive,inactive,71
4348,39:15.4,6,inactive,inactive,63
4349,11:28.4,3,inactive,inactive,65
4350,48:35.4,2,active,inactive,63
4351,18:09.6,1,inactive,inactive,68
4352,34:42.4,4,inactive,inactive,67
4353,49:30.6,2,inactive,inactive,70
4354,33:17.8,0,inactive,inactive,62
4355,01:44.1,0,inactive,inactive,62
4356,40:11.1,3,inactive,inactive,71
4357,48:59.4,1,active,active,68
4358,27:28.8,0,inactive,inactive,70
4359,38:03.2,4,inactive,inactive,65
4360,30:27.8,0,active,inactive,62
4361,0:57:50,3,inactive,inactive,67
4362,45:37.5,2,inactive,inactive,63
4363,15:32.1,4,inactive,active,71
4364,16:29.4,2,active,inactive,64
4365,03:00.1,2,inactive,inactive,68
4366,53:49.1,5,inactive,active,70
4367,50:42.6,2,inactive,inactive,65
4368,20:12.7,4,inactive,inactive,69
4369,52:31.4,6,inactive,inactive,65
4370,37:39.6,3,inactive,active,71
4371,35:05.2,4,inactive,inactive,62
4372,26:27.1,2,active,inactive,69
4373,03:25.3,1,inactive,inactive,70
4374,23:12.9,3,active,inactive,64
4375,44:25.3,4,inactive,inactive,67
4376,18:14.2,1,inactive,inactive,70
4377,02:02.8,4,inactive,inactive,67
4378,56:09.6,3,inactive,inactive,66
4379,06:23.2,2,inactive,inactive,64
4380,03:50.2,0,active,active,69
4381,38:55.2,5,inactive,inactive,68
4382,13:17.4,0,inactive,inactive,71
4383,02:33.1,4,inactive,active,69
4384,30:30.4,2,inactive,inactive,67
4385,29:40.6,3,inactive,active,67
4386,34:20.3,2,inactive,inactive,63
4387,57:13.6,1,inactive,inactive,64
4388,43:18.7,1,inactive,inactive,71
4389,0:36:28,2,inactive,active,62
4390,58:11.9,3,inactive,inactive,65
4391,50:21.3,2,inactive,inactive,62
4392,52:30.2,0,inactive,inactive,63
4393,37:38.8,0,active,active,65
4394,43:12.1,0,inactive,inactive,67
4395,43:33.3,4,inactive,inactive,63
4396,10:27.5,2,inactive,inactive,63
4397,23:08.6,4,inactive,inactive,70
4398,42:07.5,4,inactive,inactive,69
4399,35:52.9,4,inactive,inactive,67
4400,47:18.4,2,inactive,inactive,63
4401,53:37.1,1,inactive,inactive,64
4402,53:00.6,3,inactive,inactive,67
4403,38:21.1,1,inactive,inactive,67
4404,27:18.2,4,active,active,63
4405,13:44.4,3,inactive,inactive,62
4406,48:53.9,4,inactive,inactive,67
4407,49:40.8,5,inactive,inactive,66
4408,20:34.5,6,active,inactive,63
4409,0:43:18,2,active,active,68
4410,48:21.7,4,inactive,active,64
4411,22:04.6,0,active,inactive,71
4412,45:48.2,0,inactive,inactive,70
4413,49:39.1,4,inactive,inactive,64
4414,0:00:47,4,inactive,inactive,62
4415,32:51.6,3,inactive,inactive,63
4416,24:15.8,3,inactive,inactive,64
4417,19:23.5,2,inactive,inactive,70
4418,39:00.5,1,inactive,inactive,62
4419,0:30:10,1,inactive,inactive,62
4420,22:55.1,2,inactive,inactive,65
4421,0:24:39,3,active,inactive,71
4422,48:59.5,0,inactive,inactive,62
4423,00:20.6,6,inactive,inactive,64
4424,06:51.6,4,inactive,inactive,71
4425,47:50.3,4,inactive,active,62
4426,10:21.3,4,inactive,inactive,68
4427,32:25.8,4,inactive,inactive,64
4428,52:24.8,1,inactive,active,64
4429,56:05.8,3,active,active,62
4430,47:20.9,4,active,inactive,70
4431,26:10.7,5,inactive,inactive,63
4432,43:45.6,2,inactive,inactive,68
4433,41:54.4,3,inactive,inactive,65
4434,02:47.6,5,inactive,inactive,68
4435,37:28.5,2,inactive,inactive,63
4436,08:54.2,6,inactive,inactive,71
4437,17:58.1,2,inactive,inactive,64
4438,13:04.6,3,inactive,inactive,66
4439,0:27:18,4,inactive,inactive,64
4440,34:24.6,3,inactive,inactive,69
4441,06:49.8,0,active,inactive,68
4442,27:35.8,2,active,inactive,62
4443,17:52.8,0,inactive,active,63
4444,0:20:15,4,active,inactive,64
4445,02:18.7,4,inactive,inactive,68
4446,0:19:49,3,inactive,inactive,68
4447,02:51.2,1,inactive,inactive,66
4448,11:22.5,3,active,active,65
4449,39:29.2,2,inactive,inactive,67
4450,32:32.7,1,active,active,71
4451,29:03.8,4,inactive,inactive,63
4452,06:02.4,0,inactive,active,65
4453,15:59.7,0,inactive,inactive,64
4454,55:49.6,5,active,inactive,64
4455,06:16.4,1,inactive,inactive,67
4456,12:49.2,4,inactive,inactive,67
4457,21:26.4,4,inactive,inactive,71
4458,45:02.4,3,active,active,71
4459,55:04.4,3,inactive,inactive,63
4460,06:29.8,0,active,inactive,64
4461,03:22.1,4,inactive,active,63
4462,36:37.7,0,inactive,inactive,71
4463,09:42.7,6,inactive,active,68
4464,0:51:27,2,inactive,inactive,71
4465,11:13.7,5,inactive,active,70
4466,48:20.4,4,active,inactive,62
4467,08:35.7,6,inactive,inactive,65
4468,46:17.8,4,active,inactive,71
4469,55:23.3,4,inactive,inactive,70
4470,0:25:51,0,inactive,inactive,70
4471,32:49.7,3,inactive,inactive,65
4472,18:40.3,0,inactive,inactive,62
4473,44:23.3,2,inactive,inactive,65
4474,44:07.3,1,inactive,inactive,69
4475,19:02.4,2,inactive,inactive,67
4476,19:40.7,1,inactive,inactive,67
4477,25:29.7,3,inactive,inactive,71
4478,57:35.3,3,inactive,inactive,67
4479,03:26.1,2,inactive,inactive,66
4480,54:42.9,0,active,inactive,66
4481,48:27.6,4,active,inactive,65
4482,29:17.6,0,inactive,inactive,62
4483,48:23.9,1,inactive,inactive,65
4484,59:42.6,2,inactive,inactive,70
4485,0:04:50,1,active,inactive,69
4486,31:35.3,1,inactive,inactive,62
4487,46:24.4,3,inactive,inactive,69
4488,00:16.2,3,inactive,active,67
4489,0:45:16,2,inactive,inactive,66
4490,48:25.2,1,inactive,inactive,70
4491,09:44.3,4,inactive,inactive,67
4492,08:20.2,5,active,active,68
4493,16:54.4,3,active,inactive,68
4494,0:32:25,3,inactive,inactive,65
4495,06:12.9,2,inactive,active,68
4496,07:11.5,4,inactive,inactive,70
4497,48:41.7,4,inactive,inactive,65
4498,26:19.9,2,inactive,inactive,67
4499,13:42.2,4,inactive,inactive,69
4500,59:46.1,0,inactive,inactive,63
4501,25:58.3,4,inactive,inactive,71
4502,42:43.9,6,inactive,inactive,63
4503,07:10.9,1,inactive,active,69
4504,50:56.4,1,inactive,inactive,71
4505,42:34.1,3,inactive,inactive,65
4506,45:57.7,0,inactive,inactive,65
4507,08:59.4,2,active,inactive,70
4508,57:49.6,3,inactive,active,70
4509,44:48.5,1,inactive,active,63
4510,38:02.9,3,inactive,inactive,64
4511,0:47:59,3,inactive,inactive,65
4512,0:44:58,2,inactive,inactive,68
4513,29:25.1,2,inactive,inactive,71
4514,08:51.5,2,active,inactive,68
4515,50:05.6,2,inactive,inactive,71
4516,22:29.3,3,inactive,inactive,69
4517,26:15.2,5,inactive,active,68
4518,38:59.1,4,inactive,inactive,70
4519,14:09.3,2,inactive,inactive,63
4520,16:55.1,2,inactive,inactive,63
4521,47:20.2,2,inactive,inactive,65
4522,05:51.1,3,inactive,active,68
4523,26:48.6,3,inactive,inactive,67
4524,34:23.2,3,inactive,inactive,63
4525,24:30.2,0,inactive,inactive,66
4526,14:13.3,4,active,active,64
4527,21:11.7,4,inactive,inactive,62
4528,0:10:33,1,inactive,inactive,65
4529,20:05.6,0,inactive,inactive,66
4530,51:34.1,6,inactive,active,70
4531,06:19.5,2,inactive,inactive,70
4532,0:11:12,3,inactive,inactive,70
4533,0:18:51,4,inactive,active,63
4534,00:01.2,3,inactive,inactive,67
4535,12:10.4,4,inactive,inactive,63
4536,18:47.7,2,inactive,inactive,68
4537,28:28.3,3,active,inactive,65
4538,07:41.6,6,inactive,inactive,64
4539,47:03.5,3,inactive,inactive,66
4540,05:41.3,0,inactive,inactive,67
4541,38:50.9,3,active,inactive,68
4542,29:03.7,1,inactive,inactive,68
4543,01:48.4,2,inactive,inactive,62
4544,0:21:05,4,active,inactive,71
4545,11:22.5,2,inactive,inactive,66
4546,19:56.3,4,inactive,active,70
4547,36:41.1,4,inactive,inactive,64
4548,08:12.8,3,inactive,inactive,67
4549,57:31.1,2,active,inactive,63
4550,43:13.9,1,inactive,inactive,68
4551,04:35.8,1,inactive,active,64
4552,30:01.6,5,inactive,inactive,69
4553,56:40.5,2,inactive,inactive,65
4554,17:27.3,2,inactive,active,69
4555,46:20.6,0,inactive,inactive,62
4556,49:24.1,3,active,active,70
4557,23:47.7,4,inactive,active,65
4558,21:14.5,1,inactive,inactive,70
4559,29:26.7,0,inactive,inactive,66
4560,45:55.5,0,inactive,active,62
4561,15:42.6,2,active,inactive,66
4562,26:01.4,1,inactive,inactive,71
4563,57:49.5,2,inactive,inactive,64
4564,58:09.7,3,inactive,inactive,63
4565,0:37:54,4,active,inactive,67
4566,43:36.4,4,active,inactive,66
4567,49:19.1,3,inactive,inactive,67
4568,0:46:16,4,inactive,inactive,65
4569,0:10:30,3,inactive,inactive,63
4570,42:37.3,3,inactive,inactive,64
4571,22:59.2,1,inactive,inactive,63
4572,34:10.1,3,inactive,inactive,65
4573,39:25.9,1,inactive,inactive,63
4574,33:32.5,3,inactive,inactive,62
4575,34:58.4,0,inactive,inactive,70
4576,49:03.3,2,inactive,inactive,66
4577,13:46.5,2,inactive,inactive,62
4578,36:29.9,2,inactive,active,67
4579,35:52.8,6,inactive,active,70
4580,17:13.8,1,active,inactive,67
4581,25:35.2,1,inactive,active,70
4582,38:46.3,6,inactive,inactive,64
4583,00:35.1,2,inactive,active,62
4584,28:30.7,2,inactive,active,62
4585,03:37.5,0,inactive,inactive,63
4586,37:31.6,0,inactive,inactive,71
4587,08:11.3,6,inactive,active,64
4588,17:33.8,1,active,inactive,70
4589,57:11.5,0,active,inactive,67
4590,43:16.5,0,inactive,inactive,67
4591,26:17.2,5,inactive,active,65
4592,06:07.2,4,inactive,inactive,71
4593,40:15.4,6,active,inactive,67
4594,0:23:45,1,inactive,inactive,68
4595,13:47.7,4,active,active,65
4596,24:15.4,3,inactive,inactive,64
4597,14:45.2,6,inactive,inactive,70
4598,07:37.9,2,active,inactive,66
4599,0:59:44,1,active,inactive,63
4600,25:21.5,6,inactive,inactive,69
4601,30:26.2,3,inactive,inactive,62
4602,0:02:21,0,inactive,inactive,63
4603,0:19:44,4,inactive,inactive,71
4604,53:41.4,4,inactive,inactive,62
4605,17:24.7,6,inactive,inactive,68
4606,28:27.4,3,inactive,inactive,66
4607,07:37.3,0,active,inactive,67
4608,0:14:31,2,active,inactive,63
4609,41:17.1,3,inactive,active,68
4610,13:38.6,2,inactive,inactive,70
4611,14:17.1,0,inactive,inactive,68
4612,0:21:57,1,inactive,active,67
4613,0:24:57,1,inactive,inactive,65
4614,37:59.1,5,inactive,active,65
4615,22:54.6,4,inactive,active,63
4616,36:02.1,4,inactive,inactive,68
4617,02:03.7,0,inactive,active,68
4618,10:57.7,4,inactive,inactive,69
4619,04:10.1,3,inactive,inactive,64
4620,29:03.7,2,active,inactive,62
4621,10:46.5,4,inactive,inactive,69
4622,19:26.5,2,inactive,inactive,67
4623,22:18.9,2,inactive,inactive,68
4624,0:40:20,4,inactive,active,71
4625,21:01.9,2,active,inactive,71
4626,0:47:40,4,inactive,inactive,70
4627,25:32.9,4,inactive,active,66
4628,24:55.6,0,inactive,inactive,63
4629,48:32.2,3,inactive,inactive,65
4630,21:55.7,1,inactive,inactive,64
4631,30:03.8,0,inactive,inactive,66
4632,42:23.1,2,inactive,inactive,71
4633,26:50.8,0,inactive,inactive,67
4634,58:54.4,2,inactive,inactive,69
4635,11:59.4,1,inactive,active,66
4636,29:39.2,1,inactive,inactive,66
4637,48:45.6,4,active,inactive,69
4638,14:21.6,4,active,inactive,63
4639,0:20:29,1,active,inactive,71
4640,54:30.5,4,inactive,inactive,62
4641,35:03.8,3,inactive,active,69
4642,27:05.2,4,inactive,inactive,68
4643,20:29.7,0,inactive,inactive,62
4644,28:08.6,2,active,inactive,71
4645,59:52.7,4,inactive,active,64
4646,25:32.9,0,inactive,inactive,66
4647,32:57.2,1,inactive,inactive,68
4648,11:51.6,1,inactive,inactive,66
4649,03:47.9,4,inactive,inactive,71
4650,53:37.2,0,inactive,inactive,68
4651,21:59.9,2,inactive,inactive,69
4652,0:45:32,3,inactive,active,71
4653,13:42.7,1,inactive,inactive,62
4654,28:52.2,2,inactive,inactive,66
4655,53:45.3,3,active,inactive,62
4656,0:29:24,4,inactive,inactive,66
4657,41:46.5,5,inactive,inactive,62
4658,41:57.9,4,inactive,inactive,66
4659,0:37:10,1,inactive,inactive,62
4660,23:49.4,4,active,inactive,68
4661,14:07.3,0,inactive,active,68
4662,01:05.9,0,inactive,inactive,63
4663,16:59.2,0,active,inactive,66
4664,15:57.7,3,inactive,inactive,65
4665,02:14.5,5,active,inactive,64
4666,00:45.6,4,inactive,inactive,70
4667,46:36.5,0,active,inactive,71
4668,27:16.5,2,inactive,active,71
4669,56:25.1,1,active,inactive,67
4670,0:49:08,6,inactive,inactive,62
4671,56:51.2,5,active,inactive,62
4672,00:33.3,0,inactive,inactive,66
4673,25:16.8,2,inactive,active,68
4674,39:34.2,4,inactive,active,68
4675,15:29.2,2,inactive,active,66
4676,36:32.6,2,inactive,inactive,63
4677,00:48.4,4,inactive,inactive,70
4678,0:25:54,3,inactive,inactive,67
4679,0:45:16,2,inactive,inactive,68
4680,18:16.4,3,inactive,inactive,64
4681,0:06:31,3,inactive,inactive,64
4682,44:54.7,4,inactive,inactive,62
4683,38:18.1,3,inactive,inactive,67
4684,15:50.8,0,inactive,inactive,66
4685,12:17.9,1,inactive,inactive,65
4686,26:09.5,0,active,inactive,62
4687,49:51.1,3,inactive,inactive,71
4688,38:07.8,5,inactive,inactive,66
4689,53:55.8,3,active,inactive,68
4690,43:46.7,5,inactive,inactive,71
4691,42:12.6,2,inactive,inactive,69
4692,51:18.9,3,inactive,inactive,66
4693,03:18.6,1,inactive,inactive,70
4694,42:33.2,4,inactive,active,62
4695,02:41.3,3,inactive,inactive,67
4696,47:48.1,3,inactive,inactive,62
4697,48:01.7,5,inactive,active,71
